,title,lyrics,artistsFromLyrics,artists,date,rank,cnt
The myriad of my metaphors make me a mystical mystery
I'm a giant in the industry just over 5 ft
Even my photo ID don't look like me
[The adverse disparity conflicts with clarity,]
The NASA contractor with a satchel of answers
I passed up the Nobel Peace Prize for my passion
Democracy Rules Everything Around Me, D.R.E.A.M
Another fucking acronym, just what I need
Killing me with phrases that were designed to put me into dazes
As worthless as my junk mail is
""That is not dead which can eternally lie
And with strange aeons even death may die""
The Squid Faced God is difficult to describe
Those of weak heart and mind shouldn't even try
In a town near Kadam and Kakrak Jahlalabad
I pray in a hut constructed from Sago Palm
Astoria Oregon Fisherman Poets got lost
Looking for Paradise, it only exists in the heart
Cause emotion manifests Thought, Thought manifests Words Actions and Reality
But what is attracting me?
The overseer of poetic antiquity
The Victoria and Albert Museum kept them for me
Pythagoras, Dionysus, Loki and Pan
They have enlightened me thru song to understand
The multiplex meshing multiple messages is too much for me
Truly there is too much to see
I'll mix one for you, then one for me
I'll mix some for the street, mix 'til my thumbs bleed
A stationary pulley drawing from a wishing well
The Genie gave me more than three because I listen well
Conflicted and confused but completely compelled
To celebrate my birthday alone in the year 2012
I hope I am not alone, that would be terrible
If I am celebrating then that would be a miracle
In a newly ordered world living in shit
No matter how good or poor your English is
You lazy and you wanna be the best? You crazy!
Poet Laureate is reserved for the name G
E-r-m-a-i-n-e, Will I am, the name that my precious mother gave me
The world came to know me as Sir William
The man of steel with a Smallville build with the illest
Some of my thoughts align with Einstein himself
I wanna know God's thoughts too, the rest are details
Lyrical Fitness is no secret of course but
The secret to creativity is hiding your sources
Preserve the sanctity of the Soldiers in IRAQ
Do not blame them and hold their humanity hostage
Pray for the families that want them home
Pray for the families abroad that have lost their homes
Who have lost their faith, who have lost their hope
Who have lost their point, who have lost their own
Yo! calm the fuck down, I shouldn't have to curse at you
Hydrate as much as possible, drink a lot of juice
Fucking bummer, no armour inside the Hummer
Gotta hug a motherfucking sandbag for cover
Now I'm self employed, still gotta pay taxes
Cashless, bankrupt, ain't got no assets
From the gutter to the gallows no media coverage
Cause I don't want it, that's why I'm rarely seen in public
President Poetry, the popular obedient Pundit
That's right, you can take this job and shove it
I dictate a scribe that causes the court stenographer to die
Brewing hot tea with honey and lime
How is my driving? Run you off the road smiling
1-800-RoadRage, Start dialing
The snake will grow feet and stampede you to your defeat
You are weak, you lied to us all in your speech
Symbiotic indeed, the host bleeds
Parasites attach to feed fulfilling antiquated needs
Rock climbed the slope shaped like a stop sign
In record clock time, Hot Lava lock rhymes rock slide topside
How does one ever really perfect such a craft?
You're obliged by your curiosity to ask
Cubism and Futurism writing amusing lyrics
My opinion of your opinion is you can't be serious
Test driving my principle findings
By designing a new style of rhyming you can take home and try out
A 100 Bars per hour sometimes I doubled the writing secret signature timing
Was the hardest part to figure out
Agonizing, the pain of the migraine biting my brain
And everything inside it I can't explain but I'm trying
I heard this before, I can't remember who said it
We hear from 1000 to 20 thousand cycles per second
Straight out the freak show no pre-show
Limited oxygen when I rhyme fast you breath slow
VFR stands for Visual Flight Rules by the Book
You should know this even though it concern the showbiz
Because when in Rome, walk as a Roman
Obviously you can see you've made the wrong choice
Fraternize but don't do it in the wrong tone of voice
A bad boy with bad toys made from new alloys
Readapted from a crashed asteroid
My shelter is not far, you can borrow what you need
The bunker doors sequestered beneath the tall tumble weeds
After the Matrix, Agent Smith continued his movement
The same bullshit, that humans are major pollutants
Assemble the Gatlin gun, spin it see if it spun
Weapons check correct, I'm done - next one
My rap room is an 8 by 14 underground base
Hyper cube microphone booth in a vacuum of space
Extraterrestrial Isotopic ratios
A broke Scientist in his Lab with no place to go
All these conscious rappers ain't saying nothing
Matter fact they have no constituent function
Mix this record different, you'll hear me call names out
It's played out but there must be alternative routes
The Geneva Protocol Advocates are so sloppy
A human being is not anybody's property
Reading body language in a Zero Gravity environment
Is much easier said than done, if your trying it
Attending the Opera with a Pompous Ego Monster
I can barely take my eyes off her big old knockers
Integrated in an existing clothing ensemble
My Saratoga Suit is Military Garment
The Quarantine Isolation Unit is where I house it
My team and I salvage the work of Dr. Fritz Albert
If the prototype works, there's no telling what I will do
I'll have to get a new Plane a new Pilot and a Crew
Creatively I have never been to this level
First I'll put you in a sideways 8, then a pretzel
Password please have patience verification
I repeat, ""What's Your Character String Verification?""
Infrared spectral observation from the Space Station
Before you take a break, I'll need you to list and name them
Dock the Kliper Craft at the preliminary designation
Tracing the Detection of Submicron Radiation
Do not leave the Orbital Boom Sensor System running
I heard something called nothing that the Cosmonauts were coming
The rhymes are in place, General George Case
And Peter Pace said we had absolutely no time to waste
Next time we meet this whole song will be a new mix
For all the Rippers out there who need a new fix
My father is Jamaican, my mother is British
Raised to be civic, in the household we spoke Yiddish
ELF 100 cps, Elephant Hearing
I'm heading for the clearing, Storm Clouds appearing
On the back of an Elephant with advanced intelligence
Like Nikola Tesla, shit!, damn that's a smart Elephant
Cease fire breach, riot and loot for 3 weeks, don't you see
Broke niggas never promote peace
Suzanne Malveaux will interview the polygamist Mr. Bis
Undisclosed in his home by the cliffs
I rip shit consistent spit persistent
The sickness, spit with conviction, promote lyrical fitness
I'm lost, what version is this?
